Year,Local Government Area,Offence Division,Offence Subdivision,Victim Reports
2015,Boroondara,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",49
2015,Boroondara,A Crimes against the person,A80 Dangerous and negligent acts endangering people,27
2015,Boroondara,B Property and deception offences,B10 Arson,4
2015,Boroondara,B Property and deception offences,B20 Property damage,399
2015,Boroondara,B Property and deception offences,B30 Burglary/Break and enter,969
2015,Boroondara,B Property and deception offences,B40 Theft,"1,869"
2015,Boroondara,B Property and deception offences,B50 Deception,48
2015,Brimbank,A Crimes against the person,A10 Homicide and related offences,10
2015,Brimbank,A Crimes against the person,A20 Assault and related offences,"1,341"
2015,Brimbank,A Crimes against the person,A30 Sexual offences,148
2015,Brimbank,A Crimes against the person,A40 Abduction and related offences,12
2015,Brimbank,A Crimes against the person,A50 Robbery,137
2015,Brimbank,A Crimes against the person,A60 Blackmail and extortion,5
2015,Brimbank,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",291
2015,Brimbank,A Crimes against the person,A80 Dangerous and negligent acts endangering people,101
2015,Brimbank,B Property and deception offences,B10 Arson,71
2015,Brimbank,B Property and deception offences,B20 Property damage,940
2015,Brimbank,B Property and deception offences,B30 Burglary/Break and enter,"1,567"
2015,Brimbank,B Property and deception offences,B40 Theft,"4,106"
2015,Brimbank,B Property and deception offences,B50 Deception,95
2015,Brimbank,D Public order and security offences,D30 Public nuisance offences,5
2015,Buloke,A Crimes against the person,A20 Assault and related offences,22
2015,Buloke,A Crimes against the person,A30 Sexual offences,10
2015,Buloke,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",5
2015,Buloke,A Crimes against the person,A80 Dangerous and negligent acts endangering people,5
2015,Buloke,B Property and deception offences,B20 Property damage,8
2015,Buloke,B Property and deception offences,B30 Burglary/Break and enter,16
2015,Buloke,B Property and deception offences,B40 Theft,50
2015,Campaspe,A Crimes against the person,A20 Assault and related offences,257
2015,Campaspe,A Crimes against the person,A30 Sexual offences,59
2015,Campaspe,A Crimes against the person,A50 Robbery,6
2015,Campaspe,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",36
2015,Campaspe,A Crimes against the person,A80 Dangerous and negligent acts endangering people,23
2015,Campaspe,B Property and deception offences,B10 Arson,7
2015,Campaspe,B Property and deception offences,B20 Property damage,156
2015,Campaspe,B Property and deception offences,B30 Burglary/Break and enter,236
2015,Campaspe,B Property and deception offences,B40 Theft,497
2015,Campaspe,B Property and deception offences,B50 Deception,7
2015,Cardinia,A Crimes against the person,A10 Homicide and related offences,4
2015,Cardinia,A Crimes against the person,A20 Assault and related offences,463
2015,Cardinia,A Crimes against the person,A30 Sexual offences,94
2015,Cardinia,A Crimes against the person,A40 Abduction and related offences,20
2015,Cardinia,A Crimes against the person,A50 Robbery,15
2015,Cardinia,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",140
2015,Cardinia,A Crimes against the person,A80 Dangerous and negligent acts endangering people,40
2015,Cardinia,B Property and deception offences,B10 Arson,39
2015,Cardinia,B Property and deception offences,B20 Property damage,364
2015,Cardinia,B Property and deception offences,B30 Burglary/Break and enter,339
2015,Cardinia,B Property and deception offences,B40 Theft,944
2015,Cardinia,B Property and deception offences,B50 Deception,37
2015,Casey,A Crimes against the person,A10 Homicide and related offences,8
2015,Casey,A Crimes against the person,A20 Assault and related offences,"1,765"
2015,Casey,A Crimes against the person,A30 Sexual offences,315
2015,Casey,A Crimes against the person,A40 Abduction and related offences,20
2015,Casey,A Crimes against the person,A50 Robbery,103
2015,Casey,A Crimes against the person,A60 Blackmail and extortion,7
2015,Casey,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",352
2015,Casey,A Crimes against the person,A80 Dangerous and negligent acts endangering people,127
2015,Casey,B Property and deception offences,B10 Arson,101
2015,Casey,B Property and deception offences,B20 Property damage,"1,242"
2015,Casey,B Property and deception offences,B30 Burglary/Break and enter,"1,241"
2015,Casey,B Property and deception offences,B40 Theft,"3,751"
2015,Casey,B Property and deception offences,B50 Deception,124
2015,Central Goldfields,A Crimes against the person,A20 Assault and related offences,111
2015,Central Goldfields,A Crimes against the person,A30 Sexual offences,30
2015,Central Goldfields,A Crimes against the person,A40 Abduction and related offences,4
2015,Central Goldfields,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",26
2015,Central Goldfields,A Crimes against the person,A80 Dangerous and negligent acts endangering people,7
2015,Central Goldfields,B Property and deception offences,B20 Property damage,77
2015,Central Goldfields,B Property and deception offences,B30 Burglary/Break and enter,59
2015,Central Goldfields,B Property and deception offences,B40 Theft,115
2015,Central Goldfields,B Property and deception offences,B50 Deception,9
2015,Colac-Otway,A Crimes against the person,A20 Assault and related offences,170
2015,Colac-Otway,A Crimes against the person,A30 Sexual offences,37
2015,Colac-Otway,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",24
2015,Colac-Otway,A Crimes against the person,A80 Dangerous and negligent acts endangering people,6
2015,Colac-Otway,B Property and deception offences,B10 Arson,4
2015,Colac-Otway,B Property and deception offences,B20 Property damage,93
2015,Colac-Otway,B Property and deception offences,B30 Burglary/Break and enter,120
2015,Colac-Otway,B Property and deception offences,B40 Theft,212
2015,Colac-Otway,B Property and deception offences,B50 Deception,9
2015,Corangamite,A Crimes against the person,A20 Assault and related offences,66
2015,Corangamite,A Crimes against the person,A30 Sexual offences,29
2015,Corangamite,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",7
2015,Corangamite,A Crimes against the person,A80 Dangerous and negligent acts endangering people,15
2015,Corangamite,B Property and deception offences,B20 Property damage,32
2015,Corangamite,B Property and deception offences,B30 Burglary/Break and enter,37
2015,Corangamite,B Property and deception offences,B40 Theft,90
2015,Darebin,A Crimes against the person,A20 Assault and related offences,800
2015,Darebin,A Crimes against the person,A30 Sexual offences,136
2015,Darebin,A Crimes against the person,A40 Abduction and related offences,14
2015,Darebin,A Crimes against the person,A50 Robbery,70
2015,Darebin,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",170
2015,Darebin,A Crimes against the person,A80 Dangerous and negligent acts endangering people,74
2015,Darebin,B Property and deception offences,B10 Arson,40
2015,Darebin,B Property and deception offences,B20 Property damage,757
2015,Darebin,B Property and deception offences,B30 Burglary/Break and enter,"1,328"
2015,Darebin,B Property and deception offences,B40 Theft,"3,657"
2015,Darebin,B Property and deception offences,B50 Deception,88
2015,East Gippsland,A Crimes against the person,A20 Assault and related offences,563
2015,East Gippsland,A Crimes against the person,A30 Sexual offences,65
2015,East Gippsland,A Crimes against the person,A40 Abduction and related offences,9
2015,East Gippsland,A Crimes against the person,A50 Robbery,6
2015,East Gippsland,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",78
2015,East Gippsland,A Crimes against the person,A80 Dangerous and negligent acts endangering people,30
2015,East Gippsland,B Property and deception offences,B10 Arson,9
2015,East Gippsland,B Property and deception offences,B20 Property damage,318
2015,East Gippsland,B Property and deception offences,B30 Burglary/Break and enter,197
2015,East Gippsland,B Property and deception offences,B40 Theft,495
2015,East Gippsland,B Property and deception offences,B50 Deception,17
2015,Frankston,A Crimes against the person,A20 Assault and related offences,"1,032"
2015,Frankston,A Crimes against the person,A30 Sexual offences,165
2015,Frankston,A Crimes against the person,A40 Abduction and related offences,13
2015,Frankston,A Crimes against the person,A50 Robbery,63
2015,Frankston,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",196
2015,Frankston,A Crimes against the person,A80 Dangerous and negligent acts endangering people,101
2015,Frankston,B Property and deception offences,B10 Arson,49
2015,Frankston,B Property and deception offences,B20 Property damage,757
2015,Frankston,B Property and deception offences,B30 Burglary/Break and enter,695
2015,Frankston,B Property and deception offences,B40 Theft,"2,000"
2015,Frankston,B Property and deception offences,B50 Deception,92
2015,Frankston,D Public order and security offences,D30 Public nuisance offences,6
2015,Gannawarra,A Crimes against the person,A20 Assault and related offences,60
2015,Gannawarra,A Crimes against the person,A30 Sexual offences,12
2015,Gannawarra,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",9
2015,Gannawarra,A Crimes against the person,A80 Dangerous and negligent acts endangering people,4
2015,Gannawarra,B Property and deception offences,B20 Property damage,34
2015,Gannawarra,B Property and deception offences,B30 Burglary/Break and enter,6
2015,Gannawarra,B Property and deception offences,B40 Theft,75
2015,Glen Eira,A Crimes against the person,A20 Assault and related offences,320
2015,Glen Eira,A Crimes against the person,A30 Sexual offences,86
2015,Glen Eira,A Crimes against the person,A40 Abduction and related offences,5
2015,Glen Eira,A Crimes against the person,A50 Robbery,28
2015,Glen Eira,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",71
2015,Glen Eira,A Crimes against the person,A80 Dangerous and negligent acts endangering people,23
2015,Glen Eira,B Property and deception offences,B10 Arson,22
2015,Glen Eira,B Property and deception offences,B20 Property damage,358
2015,Glen Eira,B Property and deception offences,B30 Burglary/Break and enter,678
2015,Glen Eira,B Property and deception offences,B40 Theft,"1,522"
2015,Glen Eira,B Property and deception offences,B50 Deception,75
2015,Glenelg,A Crimes against the person,A20 Assault and related offences,162
2015,Glenelg,A Crimes against the person,A30 Sexual offences,43
2015,Glenelg,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",21
2015,Glenelg,A Crimes against the person,A80 Dangerous and negligent acts endangering people,12
