Year,Local Government Area,Offence Division,Offence Subdivision,Victim Reports
2020,Moonee Valley,A Crimes against the person,Other Offences,34
2020,Moonee Valley,B Property and deception offences,Other Offences,12
2020,Moonee Valley,B Property and deception offences,B: Property Damage,363
2020,Moonee Valley,B Property and deception offences,B: Property Damage,393
2020,Moonee Valley,B Property and deception offences,B: Theft,2228
2020,Moonee Valley,B Property and deception offences,Other Offences,142
2020,Moorabool,A Crimes against the person,Other Offences,4
2020,Moorabool,A Crimes against the person,A: Assault,171
2020,Moorabool,A Crimes against the person,A: Sexual Offence,41
2020,Moorabool,A Crimes against the person,Other Offences,5
2020,Moorabool,A Crimes against the person,Other Offences,36
2020,Moorabool,A Crimes against the person,Other Offences,28
2020,Moorabool,B Property and deception offences,Other Offences,20
2020,Moorabool,B Property and deception offences,B: Property Damage,114
2020,Moorabool,B Property and deception offences,B: Property Damage,147
2020,Moorabool,B Property and deception offences,B: Theft,350
2020,Moorabool,B Property and deception offences,Other Offences,27
2020,Moreland,A Crimes against the person,A: Assault,1010
2020,Moreland,A Crimes against the person,A: Sexual Offence,244
2020,Moreland,A Crimes against the person,Other Offences,15
2020,Moreland,A Crimes against the person,Other Offences,91
2020,Moreland,A Crimes against the person,Other Offences,5
2020,Moreland,A Crimes against the person,Other Offences,191
2020,Moreland,A Crimes against the person,Other Offences,61
2020,Moreland,B Property and deception offences,Other Offences,24
2020,Moreland,B Property and deception offences,B: Property Damage,680
2020,Moreland,B Property and deception offences,B: Property Damage,824
2020,Moreland,B Property and deception offences,B: Theft,3830
2020,Moreland,B Property and deception offences,Other Offences,366
2020,Mornington Peninsula,A Crimes against the person,Other Offences,9
2020,Mornington Peninsula,A Crimes against the person,A: Assault,777
2020,Mornington Peninsula,A Crimes against the person,A: Sexual Offence,207
2020,Mornington Peninsula,A Crimes against the person,Other Offences,6
2020,Mornington Peninsula,A Crimes against the person,Other Offences,45
2020,Mornington Peninsula,A Crimes against the person,Other Offences,152
2020,Mornington Peninsula,A Crimes against the person,Other Offences,71
2020,Mornington Peninsula,B Property and deception offences,Other Offences,35
2020,Mornington Peninsula,B Property and deception offences,B: Property Damage,618
2020,Mornington Peninsula,B Property and deception offences,B: Property Damage,887
2020,Mornington Peninsula,B Property and deception offences,B: Theft,2006
2020,Mornington Peninsula,B Property and deception offences,Other Offences,154
2020,Mount Alexander,A Crimes against the person,A: Assault,77
2020,Mount Alexander,A Crimes against the person,A: Sexual Offence,19
2020,Mount Alexander,A Crimes against the person,Other Offences,7
2020,Mount Alexander,A Crimes against the person,Other Offences,12
2020,Mount Alexander,A Crimes against the person,Other Offences,4
2020,Mount Alexander,B Property and deception offences,B: Property Damage,54
2020,Mount Alexander,B Property and deception offences,B: Property Damage,47
2020,Mount Alexander,B Property and deception offences,B: Theft,154
2020,Mount Alexander,B Property and deception offences,Other Offences,25
2020,Moyne,A Crimes against the person,A: Assault,76
2020,Moyne,A Crimes against the person,A: Sexual Offence,26
2020,Moyne,A Crimes against the person,Other Offences,19
2020,Moyne,A Crimes against the person,Other Offences,18
2020,Moyne,B Property and deception offences,B: Property Damage,39
2020,Moyne,B Property and deception offences,B: Property Damage,34
2020,Moyne,B Property and deception offences,B: Theft,80
2020,Moyne,B Property and deception offences,Other Offences,8
2020,Murrindindi,A Crimes against the person,A: Assault,83
2020,Murrindindi,A Crimes against the person,A: Sexual Offence,21
2020,Murrindindi,A Crimes against the person,Other Offences,20
2020,Murrindindi,A Crimes against the person,Other Offences,12
2020,Murrindindi,B Property and deception offences,Other Offences,4
2020,Murrindindi,B Property and deception offences,B: Property Damage,50
2020,Murrindindi,B Property and deception offences,B: Property Damage,57
2020,Murrindindi,B Property and deception offences,B: Theft,115
2020,Murrindindi,B Property and deception offences,Other Offences,11
2020,Nillumbik,A Crimes against the person,A: Assault,186
2020,Nillumbik,A Crimes against the person,A: Sexual Offence,45
2020,Nillumbik,A Crimes against the person,Other Offences,36
2020,Nillumbik,A Crimes against the person,Other Offences,10
2020,Nillumbik,B Property and deception offences,Other Offences,6
2020,Nillumbik,B Property and deception offences,B: Property Damage,94
2020,Nillumbik,B Property and deception offences,B: Property Damage,129
2020,Nillumbik,B Property and deception offences,B: Theft,361
2020,Nillumbik,B Property and deception offences,Other Offences,42
2020,Northern Grampians,A Crimes against the person,A: Assault,132
2020,Northern Grampians,A Crimes against the person,A: Sexual Offence,19
2020,Northern Grampians,A Crimes against the person,Other Offences,32
2020,Northern Grampians,A Crimes against the person,Other Offences,11
2020,Northern Grampians,B Property and deception offences,B: Property Damage,63
2020,Northern Grampians,B Property and deception offences,B: Property Damage,38
2020,Northern Grampians,B Property and deception offences,B: Theft,80
2020,Northern Grampians,B Property and deception offences,Other Offences,7
2020,Port Phillip,A Crimes against the person,Other Offences,5
2020,Port Phillip,A Crimes against the person,A: Assault,998
2020,Port Phillip,A Crimes against the person,A: Sexual Offence,202
2020,Port Phillip,A Crimes against the person,Other Offences,5
2020,Port Phillip,A Crimes against the person,Other Offences,67
2020,Port Phillip,A Crimes against the person,Other Offences,115
2020,Port Phillip,A Crimes against the person,Other Offences,32
2020,Port Phillip,B Property and deception offences,Other Offences,20
2020,Port Phillip,B Property and deception offences,B: Property Damage,619
2020,Port Phillip,B Property and deception offences,B: Property Damage,610
2020,Port Phillip,B Property and deception offences,B: Theft,3406
2020,Port Phillip,B Property and deception offences,Other Offences,318
2020,Pyrenees,A Crimes against the person,A: Assault,56
2020,Pyrenees,A Crimes against the person,A: Sexual Offence,10
2020,Pyrenees,A Crimes against the person,Other Offences,10
2020,Pyrenees,A Crimes against the person,Other Offences,10
2020,Pyrenees,B Property and deception offences,B: Property Damage,37
2020,Pyrenees,B Property and deception offences,B: Property Damage,31
2020,Pyrenees,B Property and deception offences,B: Theft,75
2020,Pyrenees,B Property and deception offences,Other Offences,5
2020,Queenscliffe,A Crimes against the person,A: Sexual Offence,4
2020,Queenscliffe,B Property and deception offences,B: Property Damage,5
2020,Queenscliffe,B Property and deception offences,B: Property Damage,10
2020,Queenscliffe,B Property and deception offences,B: Theft,39
2020,South Gippsland,A Crimes against the person,A: Assault,174
2020,South Gippsland,A Crimes against the person,A: Sexual Offence,37
2020,South Gippsland,A Crimes against the person,Other Offences,6
2020,South Gippsland,A Crimes against the person,Other Offences,33
2020,South Gippsland,A Crimes against the person,Other Offences,9
2020,South Gippsland,B Property and deception offences,B: Property Damage,68
2020,South Gippsland,B Property and deception offences,B: Property Damage,80
2020,South Gippsland,B Property and deception offences,B: Theft,215
2020,South Gippsland,B Property and deception offences,Other Offences,11
2020,Southern Grampians,A Crimes against the person,A: Assault,99
2020,Southern Grampians,A Crimes against the person,A: Sexual Offence,22
2020,Southern Grampians,A Crimes against the person,Other Offences,30
2020,Southern Grampians,A Crimes against the person,Other Offences,7
2020,Southern Grampians,B Property and deception offences,B: Property Damage,79
2020,Southern Grampians,B Property and deception offences,B: Property Damage,53
2020,Southern Grampians,B Property and deception offences,B: Theft,140
2020,Southern Grampians,B Property and deception offences,Other Offences,9
2020,Stonnington,A Crimes against the person,A: Assault,780
2020,Stonnington,A Crimes against the person,A: Sexual Offence,150
2020,Stonnington,A Crimes against the person,Other Offences,5
2020,Stonnington,A Crimes against the person,Other Offences,76
2020,Stonnington,A Crimes against the person,Other Offences,85
2020,Stonnington,A Crimes against the person,Other Offences,30
2020,Stonnington,B Property and deception offences,Other Offences,6
2020,Stonnington,B Property and deception offences,B: Property Damage,570
2020,Stonnington,B Property and deception offences,B: Property Damage,698
2020,Stonnington,B Property and deception offences,B: Theft,3132
2020,Stonnington,B Property and deception offences,Other Offences,313
2020,Strathbogie,A Crimes against the person,A: Assault,44
2020,Strathbogie,A Crimes against the person,A: Sexual Offence,11
2020,Strathbogie,A Crimes against the person,Other Offences,13
2020,Strathbogie,A Crimes against the person,Other Offences,9
2020,Strathbogie,B Property and deception offences,B: Property Damage,32
2020,Strathbogie,B Property and deception offences,B: Property Damage,44
2020,Strathbogie,B Property and deception offences,B: Theft,93
2020,Strathbogie,B Property and deception offences,Other Offences,6
2020,Surf Coast,A Crimes against the person,A: Assault,107
2020,Surf Coast,A Crimes against the person,A: Sexual Offence,22
2020,Surf Coast,A Crimes against the person,Other Offences,9
2020,Surf Coast,A Crimes against the person,Other Offences,20
2020,Surf Coast,A Crimes against the person,Other Offences,12
2020,Surf Coast,B Property and deception offences,Other Offences,11
2020,Surf Coast,B Property and deception offences,B: Property Damage,109
2020,Surf Coast,B Property and deception offences,B: Property Damage,101
2020,Surf Coast,B Property and deception offences,B: Theft,258
2020,Surf Coast,B Property and deception offences,Other Offences,17
2020,Swan Hill,A Crimes against the person,A: Assault,237
2020,Swan Hill,A Crimes against the person,A: Sexual Offence,40
2020,Swan Hill,A Crimes against the person,Other Offences,51
2020,Swan Hill,A Crimes against the person,Other Offences,19
2020,Swan Hill,B Property and deception offences,Other Offences,7
2020,Swan Hill,B Property and deception offences,B: Property Damage,137
2020,Swan Hill,B Property and deception offences,B: Property Damage,98
2020,Swan Hill,B Property and deception offences,B: Theft,240
2020,Swan Hill,B Property and deception offences,Other Offences,22
2020,Towong,A Crimes against the person,A: Assault,24
